 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,French,5,2,0,2,80.0%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,Geography,9,2,4,2,88.9%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,Health and Food Technology,15,12,2,1,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,History,17,7,1,4,70.6%,3,88.2%,2
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,Human Biology,23,4,5,3,52.2%,4,69.6%,7
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,Mathematics,35,7,9,5,60.0%,6,77.1%,8
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,Media,11,1,4,4,81.8%,1,90.9%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,Modern Studies,23,3,6,4,56.5%,3,69.6%,7
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,Music,16,14,2,0,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,Philosophy,3,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,Physical Education,40,11,14,9,85.0%,4,95.0%,2
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,Physics,25,6,6,4,64.0%,5,84.0%,4
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,Politics,7,2,2,1,71.4%,1,85.7%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,Spanish,15,5,3,5,86.7%,1,93.3%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Art and Design (Expressive),1,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Biology,8,2,0,2,50.0%,0,50.0%,4
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Chemistry,5,2,2,0,80.0%,0,80.0%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Computing Science,5,1,2,2,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,English,4,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Geography,1,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Mathematics,5,3,0,1,80.0%,0,80.0%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Modern Studies,3,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Music,11,9,1,1,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Physics,5,3,1,1,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Accounting,8,1,2,1,50.0%,3,87.5%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Administration and IT,14,4,2,3,64.3%,4,92.9%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Applications of Mathematics,47,11,10,12,70.2%,10,91.5%,4
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Art and Design,21,8,7,5,95.2%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Biology,60,13,20,12,75.0%,13,96.7%,2
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Business Management,6,3,2,1,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Chemistry,28,12,10,4,92.9%,2,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Drama,9,6,2,1,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Economics,4,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,English,83,34,28,18,96.4%,3,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,French,7,4,1,1,85.7%,0,85.7%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Geography,23,3,12,4,82.6%,2,91.3%,2
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,German,13,3,5,3,84.6%,2,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Graphic Communication,11,3,6,2,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,History,11,4,4,1,81.8%,2,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Mathematics,65,29,28,4,93.8%,1,95.4%,3
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Media,4,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Modern Studies,37,18,6,9,89.2%,3,97.3%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Music,14,11,1,0,85.7%,2,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Physical Education,33,29,3,1,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Physics,30,6,8,7,70.0%,8,96.7%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Practical Cookery,12,6,4,1,91.7%,0,91.7%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Practical Metalworking,9,5,0,3,88.9%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Practical Woodworking,18,6,7,5,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Spanish,9,3,0,4,77.8%,2,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Accounting,4,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Administration and IT,9,2,3,2,77.8%,2,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Art and Design,14,5,4,5,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Biology,12,6,4,1,91.7%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Business Management,3,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Chemistry,20,6,7,3,80.0%,2,90.0%,2
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Drama,3,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Economics,9,3,4,1,88.9%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,English,66,21,18,18,86.4%,9,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,French,3,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Geography,20,10,5,4,95.0%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,German,9,4,4,1,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Graphic Communication,12,2,6,3,91.7%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,History,14,7,2,4,92.9%,0,92.9%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Human Biology,14,3,2,3,57.1%,5,92.9%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Mathematics,31,15,10,3,90.3%,2,96.8%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Modern Studies,36,17,7,6,83.3%,3,91.7%,3
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Music,10,7,2,1,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Photography,13,3,6,3,92.3%,0,92.3%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Physical Education,25,8,11,5,96.0%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Physics,24,5,6,8,79.2%,3,91.7%,2
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Spanish,3,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Art and Design (Design),2,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Art and Design (Expressive),3,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Biology,3,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Chemistry,10,5,1,3,90.0%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Drama,1,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,English,4,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,French,2,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Geography,6,0,3,3,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,German,1,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,History,5,1,1,2,80.0%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Mathematics,6,2,1,1,66.7%,1,83.3%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Modern Studies,3,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Music,2,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Physics,2,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Spanish,2,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Accounting,3,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Administration and IT,6,0,2,0,33.3%,2,66.7%,2
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Applications of Mathematics,101,30,40,21,90.1%,7,97.0%,3
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Art and Design,29,5,9,9,79.3%,6,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Biology,49,12,12,14,77.6%,8,93.9%,3
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Business Management,23,1,1,10,52.2%,5,73.9%,6
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Chemistry,26,8,3,7,69.2%,4,84.6%,4
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Computing Science,5,1,1,1,60.0%,1,80.0%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Drama,4,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,English,86,36,34,9,91.9%,7,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,English for Speakers of Other Languages,3,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,French,8,5,1,2,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Geography,39,14,6,14,87.2%,4,97.4%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,German,6,4,1,1,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,History,23,11,7,1,82.6%,4,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Mathematics,63,22,19,12,84.1%,7,95.2%,3
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Modern Studies,35,11,7,12,85.7%,1,88.6%,4
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Music,17,13,4,0,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Music Technology,5,4,1,0,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Physical Education,27,16,8,3,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Physics,25,7,4,4,60.0%,6,84.0%,4
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Practical Cookery,13,3,6,3,92.3%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Practical Woodworking,16,16,0,0,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Spanish,1,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Accounting,2,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Administration and IT,17,6,4,4,82.4%,3,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Art and Design,14,1,5,4,71.4%,3,92.9%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Biology,21,6,3,2,52.4%,8,90.5%,2
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Business Management,11,0,2,4,54.5%,2,72.7%,3
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Chemistry,16,5,4,3,75.0%,2,87.5%,2
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Computing Science,11,1,4,1,54.5%,1,63.6%,4
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,English,55,14,19,17,90.9%,4,98.2%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,French,5,2,0,1,60.0%,1,80.0%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Geography,26,7,5,11,88.5%,3,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,German,1,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,History,11,2,3,3,72.7%,3,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Mathematics,22,17,3,1,95.5%,0,95.5%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Modern Studies,14,6,4,3,92.9%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Music,5,5,0,0,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Music Technology,3,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Photography,2,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Physical Education,13,2,4,4,76.9%,3,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Physics,20,6,5,3,70.0%,3,85.0%,3
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Politics,12,8,4,0,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Accounting,2,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Art and Design (Expressive),2,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Biology,5,1,1,1,60.0%,2,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Business Management,1,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Chemistry,1,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,English,3,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,French,1,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Geography,9,3,3,2,88.9%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,German,2,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,History,4,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Mathematics,1,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Music,2,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Physics,2,[c],[c],[c],[c],[c],[c],[c]
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Accounting,6,4,2,0,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Administration and IT,22,8,11,2,95.5%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Applications of Mathematics,5,0,2,2,80.0%,0,80.0%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Art and Design,16,3,6,5,87.5%,2,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Biology,68,29,16,13,85.3%,7,95.6%,3
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Business Management,34,24,8,2,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Chemistry,53,27,11,7,84.9%,6,96.2%,2
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Computing Science,32,14,4,6,75.0%,5,90.6%,3
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Drama,17,10,7,0,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,English,128,70,35,22,99.2%,0,99.2%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,French,10,8,0,1,90.0%,0,90.0%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Geography,20,9,5,5,95.0%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Graphic Communication,16,7,4,1,75.0%,3,93.8%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Health and Food Technology,11,3,6,1,90.9%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,History,49,38,8,2,98.0%,0,98.0%,1
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Mathematics,130,54,18,14,66.2%,10,73.8%,34
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Modern Studies,38,20,11,4,92.1%,3,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Music,12,7,5,0,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Physical Education,45,32,7,5,97.8%,1,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Physics,51,22,8,11,80.4%,5,90.2%,5
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Practical Cake Craft,9,1,5,3,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Practical Cookery,20,2,11,7,100.0%,0,100.0%,0
2022,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Practical Woodworking,16,8,0,4,75.0%,2,87.5%,2
